"","route","date","rides"
"22480","78","04/2013",8535.16666666667
"22481","78","05/2013",7813.25806451613
"22482","78","06/2013",7435.93333333333
"22483","78","07/2013",7650.96774193548
"22484","78","08/2013",7754.90322580645
"22485","78","09/2013",8500.4
"22486","78","10/2013",8918.1935483871
"22487","78","11/2013",7730.96666666667
"22488","78","12/2013",6801.03225806452
"22489","78","01/2014",6594.93548387097
"22490","78","02/2014",7906.53571428571
"22491","78","03/2014",8139.22580645161
"22492","78","04/2014",7900.76666666667
"22493","78","05/2014",7528.70967741936
"22494","78","06/2014",7228.6
"22495","78","07/2014",6868.09677419355
"22496","78","08/2014",7019.83870967742
"22497","78","09/2014",7938.73333333333
"22498","78","10/2014",8241.35483870968
"22499","78","11/2014",6885.43333333333
"22500","78","12/2014",6583.09677419355
"22501","78","01/2015",6592.45161290323
"22502","78","02/2015",7228.57142857143
"22503","78","03/2015",7637.51612903226
"22504","78","04/2015",7650.6
"22505","78","05/2015",6838.22580645161
"22506","78","06/2015",7268.13333333333
"22507","78","07/2015",6865.12903225806
"22508","78","08/2015",6366.64516129032
"22509","78","09/2015",7700.56666666667
"22510","78","10/2015",7579.29032258064
"22511","78","11/2015",6562.63333333333
"22512","78","12/2015",5988.64516129032
"22513","78","01/2016",5669.70967741936
"22514","78","02/2016",6449.06896551724
"22515","78","03/2016",6512.48387096774
"22516","78","04/2016",6501.6
"22517","78","05/2016",6012.51612903226
"22518","78","06/2016",6614.06666666667
"22519","78","07/2016",6498.25806451613
"22520","78","08/2016",6814.90322580645
"22521","78","09/2016",7297
"22522","78","10/2016",7026.51612903226
"22523","78","11/2016",6660.33333333333
"22524","78","12/2016",5702.38709677419
"22525","78","01/2017",5848.22580645161
"22526","78","02/2017",6627.71428571429
"22527","78","03/2017",6682.90322580645
"22528","78","04/2017",6144.26666666667
"22529","78","05/2017",6467.06451612903
"22530","78","06/2017",6638.13333333333
"22531","78","07/2017",6123.8064516129
"22532","78","08/2017",6267.54838709677
"22533","78","09/2017",6936.2
"22534","78","10/2017",7068.12903225806
"22535","78","11/2017",6784.7
"22536","78","12/2017",5723.67741935484
"22537","79","01/2001",26887.3870967742
"22538","79","02/2001",28772.2142857143
"22539","79","03/2001",29138.5483870968
"22540","79","04/2001",28175.3333333333
"22541","79","05/2001",29584.8709677419
"22542","79","06/2001",28670.8
"22543","79","07/2001",27201.5806451613
"22544","79","08/2001",26888.7741935484
"22545","79","09/2001",28423.9333333333
"22546","79","10/2001",29383.1935483871
"22547","79","11/2001",29571.7333333333
"22548","79","12/2001",28531.0967741935
"22549","79","01/2002",29478.3225806452
"22550","79","02/2002",30796.9642857143
"22551","79","03/2002",29394.0967741935
"22552","79","04/2002",30066.4
"22553","79","05/2002",31271.5806451613
"22554","79","06/2002",29618.0333333333
"22555","79","07/2002",28350.3225806452
"22556","79","08/2002",28702.1935483871
"22557","79","09/2002",32131.4333333333
"22558","79","10/2002",32644.4516129032
"22559","79","11/2002",30210.8333333333
"22560","79","12/2002",29495.2258064516
"22561","79","01/2003",29163.9677419355
"22562","79","02/2003",29614.1428571429
"22563","79","03/2003",28077.9677419355
"22564","79","04/2003",27870.0666666667
"22565","79","05/2003",28503.4193548387
"22566","79","06/2003",28335.2333333333
"22567","79","07/2003",26711.5806451613
"22568","79","08/2003",26729.5806451613
"22569","79","09/2003",29342.7666666667
"22570","79","10/2003",30068.8709677419
"22571","79","11/2003",26167.5333333333
"22572","79","12/2003",27294.1935483871
"22573","79","01/2004",27805.935483871
"22574","79","02/2004",28471.5517241379
"22575","79","03/2004",28986.4193548387
"22576","79","04/2004",28177.7666666667
"22577","79","05/2004",28277.5483870968
"22578","79","06/2004",28660.8333333333
"22579","79","07/2004",26739.5161290323
"22580","79","08/2004",26530.2580645161
"22581","79","09/2004",31853.6333333333
"22582","79","10/2004",31321.064516129
"22583","79","11/2004",29870.4333333333
"22584","79","12/2004",28155.0322580645
"22585","79","01/2005",27389.0322580645
"22586","79","02/2005",31318.4285714286
"22587","79","03/2005",29957.9032258065
"22588","79","04/2005",30225.6333333333
"22589","79","05/2005",30061.4516129032
"22590","79","06/2005",28662.2666666667
"22591","79","07/2005",26743.0967741935
"22592","79","08/2005",28276.4516129032
"22593","79","09/2005",33306.3333333333
"22594","79","10/2005",31771.2580645161
"22595","79","11/2005",30239.0666666667
"22596","79","12/2005",27992.064516129
"22597","79","01/2006",27748.2903225806
"22598","79","02/2006",31195.1785714286
"22599","79","03/2006",30922.9032258065
"22600","79","04/2006",28285.5333333333
"22601","79","05/2006",31108.2580645161
"22602","79","06/2006",28684.6
"22603","79","07/2006",25735.6129032258
"22604","79","08/2006",26796.7096774194
"22605","79","09/2006",29560.3
"22606","79","10/2006",29522.6774193548
"22607","79","11/2006",28689.5333333333
"22608","79","12/2006",27734.6129032258
"22609","79","01/2007",27939.8064516129
"22610","79","02/2007",27890.8214285714
"22611","79","03/2007",30448.3548387097
"22612","79","04/2007",29061.4666666667
"22613","79","05/2007",31262.064516129
"22614","79","06/2007",29851.5666666667
"22615","79","07/2007",28860.2580645161
"22616","79","08/2007",29444.0322580645
"22617","79","09/2007",32418.4666666667
"22618","79","10/2007",33238.4516129032
"22619","79","11/2007",30163.6
"22620","79","12/2007",28713.2258064516
"22621","79","01/2008",28320.5161290323
"22622","79","02/2008",29792.7931034483
"22623","79","03/2008",29856.6774193548
"22624","79","04/2008",32419.1333333333
"22625","79","05/2008",32555.1612903226
"22626","79","06/2008",31438.1333333333
"22627","79","07/2008",31396.4838709677
"22628","79","08/2008",30380.3870967742
"22629","79","09/2008",33379.1666666667
"22630","79","10/2008",34157.3870967742
"22631","79","11/2008",30186.2666666667
"22632","79","12/2008",28013.9677419355
"22633","79","01/2009",29073.8387096774
"22634","79","02/2009",32637.1428571429
"22635","79","03/2009",31021.4838709677
"22636","79","04/2009",29800.9333333333
"22637","79","05/2009",30395.4516129032
"22638","79","06/2009",29205.8
"22639","79","07/2009",28617.0322580645
"22640","79","08/2009",28208.1935483871
"22641","79","09/2009",31495.2
"22642","79","10/2009",31334.5483870968
"22643","79","11/2009",29938.9666666667
"22644","79","12/2009",27745.4516129032
"22645","79","01/2010",27940.4838709677
"22646","79","02/2010",30058.7142857143
"22647","79","03/2010",29853.4516129032
"22648","79","04/2010",29551.9666666667
"22649","79","05/2010",28369.8709677419
"22650","79","06/2010",28218.5
"22651","79","07/2010",26807.5161290323
"22652","79","08/2010",27383.8064516129
"22653","79","09/2010",30076.7
"22654","79","10/2010",30380.5161290323
"22655","79","11/2010",29064.1666666667
"22656","79","12/2010",25848.064516129
"22657","79","01/2011",27428.9032258065
"22658","79","02/2011",28409.9285714286
"22659","79","03/2011",29941.4838709677
"22660","79","04/2011",28114.2
"22661","79","05/2011",28101.5806451613
"22662","79","06/2011",28342.7666666667
"22663","79","07/2011",25958.0322580645
"22664","79","08/2011",27333.1935483871
"22665","79","09/2011",30992.7666666667
"22666","79","10/2011",30169.3225806452
"22667","79","11/2011",29299.2
"22668","79","12/2011",28445.064516129
"22669","79","01/2012",26897.4838709677
"22670","79","02/2012",29627.8275862069
"22671","79","03/2012",29087.4838709677
"22672","79","04/2012",27198.7666666667
"22673","79","05/2012",28630.935483871
"22674","79","06/2012",27807.5
"22675","79","07/2012",25560.5806451613
"22676","79","08/2012",28061.8064516129
"22677","79","09/2012",28715.6666666667
"22678","79","10/2012",29624.935483871
"22679","79","11/2012",27891.1333333333
"22680","79","12/2012",25448.6451612903
"22681","79","01/2013",25456.064516129
"22682","79","02/2013",27100.8214285714
"22683","79","03/2013",25843.8387096774
"22684","79","04/2013",26291.3333333333
"22685","79","05/2013",25735.3548387097
"22686","79","06/2013",23296.5333333333
"22687","79","07/2013",22208.6129032258
"22688","79","08/2013",22618.0322580645
"22689","79","09/2013",24291.3333333333
"22690","79","10/2013",24893.9032258065
"22691","79","11/2013",22386.3
"22692","79","12/2013",21184.2903225806
"22693","79","01/2014",19885.064516129
"22694","79","02/2014",23407.1428571429
"22695","79","03/2014",24116.1290322581
"22696","79","04/2014",23245.1666666667
"22697","79","05/2014",23916.3870967742
"22698","79","06/2014",22553.3666666667
"22699","79","07/2014",21706.5161290323
"22700","79","08/2014",21720.7419354839
"22701","79","09/2014",25025.6
"22702","79","10/2014",25233.4516129032
"22703","79","11/2014",22352.4
"22704","79","12/2014",22918.4516129032
"22705","79","01/2015",21916.0322580645
"22706","79","02/2015",23382.25
"22707","79","03/2015",24934.5161290323
"22708","79","04/2015",24754.7
"22709","79","05/2015",24481.7096774194
"22710","79","06/2015",24430.3
"22711","79","07/2015",23364.5806451613
"22712","79","08/2015",22771.3870967742
"22713","79","09/2015",25150.6
"22714","79","10/2015",25470.7419354839
"22715","79","11/2015",23122.9666666667
"22716","79","12/2015",22796.935483871
"22717","79","01/2016",21651.3870967742
"22718","79","02/2016",23604.7586206897
"22719","79","03/2016",23630.7096774194
"22720","79","04/2016",22314.8666666667
"22721","79","05/2016",22749.9677419355
"22722","79","06/2016",22937.6333333333
"22723","79","07/2016",21231.7096774194
"22724","79","08/2016",21656.1935483871
"22725","79","09/2016",24155
"22726","79","10/2016",23658.3548387097
"22727","79","11/2016",22738.8666666667
"22728","79","12/2016",20887.4193548387
"22729","79","01/2017",20406.1935483871
"22730","79","02/2017",23009.8214285714
"22731","79","03/2017",22515.1935483871
"22732","79","04/2017",21126.5333333333
"22733","79","05/2017",22446.0322580645
"22734","79","06/2017",22328
"22735","79","07/2017",20513.5483870968
"22736","79","08/2017",21061.1612903226
"22737","79","09/2017",22383.6666666667
"22738","79","10/2017",21968.3548387097
"22739","79","11/2017",21412.7666666667
"22740","79","12/2017",19711.2580645161
"22741","8","01/2001",16835.1935483871
"22742","8","02/2001",17930.9642857143
"22743","8","03/2001",17840.5161290323
"22744","8","04/2001",17226.4
"22745","8","05/2001",17417.7741935484
"22746","8","06/2001",17527.4666666667
"22747","8","07/2001",16248.9032258065
"22748","8","08/2001",16559.5483870968
"22749","8","09/2001",17542.2333333333
"22750","8","10/2001",18205.9032258065
"22751","8","11/2001",17197.4333333333
"22752","8","12/2001",15538.8064516129
"22753","8","01/2002",17009.4193548387
"22754","8","02/2002",17515.9642857143
"22755","8","03/2002",16970
"22756","8","04/2002",17999.1666666667
"22757","8","05/2002",17757.1935483871
"22758","8","06/2002",17011.2333333333
"22759","8","07/2002",16690.8387096774
"22760","8","08/2002",16853.3548387097
"22761","8","09/2002",18031.7666666667
"22762","8","10/2002",18733.064516129
"22763","8","11/2002",17067.7
"22764","8","12/2002",15522.1612903226
"22765","8","01/2003",15994.064516129
"22766","8","02/2003",17212.5714285714
"22767","8","03/2003",16534.4193548387
"22768","8","04/2003",17106.4
"22769","8","05/2003",16733.1935483871
"22770","8","06/2003",16559.5
"22771","8","07/2003",15524.6451612903
"22772","8","08/2003",15331.8709677419
"22773","8","09/2003",17772.6
"22774","8","10/2003",17586.6774193548
"22775","8","11/2003",15459.4333333333
"22776","8","12/2003",14888.935483871
"22777","8","01/2004",15155.064516129
"22778","8","02/2004",16750.9655172414
"22779","8","03/2004",16795.5806451613
"22780","8","04/2004",16860.5
"22781","8","05/2004",15927.9677419355
"22782","8","06/2004",16812.5333333333
"22783","8","07/2004",15736.7419354839
"22784","8","08/2004",15939.1612903226
"22785","8","09/2004",18638
"22786","8","10/2004",18364
"22787","8","11/2004",17140.6333333333
"22788","8","12/2004",14681.6451612903
"22789","8","01/2005",15975.6129032258
"22790","8","02/2005",17951.7142857143
"22791","8","03/2005",17027.4516129032
"22792","8","04/2005",17619
"22793","8","05/2005",16355.0967741935
"22794","8","06/2005",16477.9666666667
"22795","8","07/2005",15470.2580645161
"22796","8","08/2005",16484.5483870968
"22797","8","09/2005",18812.0333333333
"22798","8","10/2005",18723.4516129032
"22799","8","11/2005",17695.8666666667
"22800","8","12/2005",14961.7096774194
"22801","8","01/2006",16026.064516129
"22802","8","02/2006",17597.8214285714
"22803","8","03/2006",17637.0967741935
"22804","8","04/2006",17001.0333333333
"22805","8","05/2006",17069.6451612903
"22806","8","06/2006",16261.7
"22807","8","07/2006",15004.3870967742
"22808","8","08/2006",15646.3225806452
"22809","8","09/2006",17714.5
"22810","8","10/2006",17965.7419354839
"22811","8","11/2006",17078.2666666667
"22812","8","12/2006",15887.8387096774
"22813","8","01/2007",16242.8387096774
"22814","8","02/2007",16347.9642857143
"22815","8","03/2007",17685.7096774194
"22816","8","04/2007",17557.8333333333
"22817","8","05/2007",17337.4193548387
"22818","8","06/2007",16441.6333333333
"22819","8","07/2007",15788.6451612903
"22820","8","08/2007",16748.1290322581
"22821","8","09/2007",19550.8666666667
"22822","8","10/2007",20566
"22823","8","11/2007",18692.5
"22824","8","12/2007",15901.7096774194
"22825","8","01/2008",17475.4193548387
"22826","8","02/2008",19484.3103448276
"22827","8","03/2008",18632.6774193548
"22828","8","04/2008",21136.8333333333
"22829","8","05/2008",19415.8064516129
"22830","8","06/2008",18722.3
"22831","8","07/2008",18961.2903225806
"22832","8","08/2008",19536.7741935484
"22833","8","09/2008",22772.0333333333
"22834","8","10/2008",23396.8064516129
"22835","8","11/2008",20497.6
"22836","8","12/2008",17156.4516129032
"22837","8","01/2009",19233.9677419355
"22838","8","02/2009",21549.9285714286
"22839","8","03/2009",20805.3870967742
"22840","8","04/2009",21389.6666666667
"22841","8","05/2009",19617.3870967742
"22842","8","06/2009",18781.6
"22843","8","07/2009",18827.935483871
"22844","8","08/2009",18824.9032258065
"22845","8","09/2009",23118.6666666667
"22846","8","10/2009",23336.2580645161
"22847","8","11/2009",21637.1
"22848","8","12/2009",17910.1935483871
"22849","8","01/2010",20079.2903225806
"22850","8","02/2010",21749.6428571429
"22851","8","03/2010",20632.8064516129
"22852","8","04/2010",20364.9
"22853","8","05/2010",17806.2903225806
"22854","8","06/2010",17604.5
"22855","8","07/2010",16737.4516129032
"22856","8","08/2010",18024.8709677419
"22857","8","09/2010",20849.7
"22858","8","10/2010",20415.7096774194
"22859","8","11/2010",19717.6
"22860","8","12/2010",15583.8387096774
"22861","8","01/2011",19042.5806451613
"22862","8","02/2011",20116.6071428571
"22863","8","03/2011",21444.0322580645
"22864","8","04/2011",20967.7
"22865","8","05/2011",19218.5161290323
"22866","8","06/2011",19203.1666666667
"22867","8","07/2011",17555.6451612903
"22868","8","08/2011",19885.2903225806
"22869","8","09/2011",22318.7666666667
"22870","8","10/2011",22121.6451612903
"22871","8","11/2011",21221.8
"22872","8","12/2011",17676.1612903226
"22873","8","01/2012",19270.9677419355
"22874","8","02/2012",22161.7931034483
"22875","8","03/2012",21432.9677419355
"22876","8","04/2012",20771.3666666667
"22877","8","05/2012",19551.3548387097
"22878","8","06/2012",18583.4666666667
"22879","8","07/2012",17272
"22880","8","08/2012",19668.1935483871
"22881","8","09/2012",21537.6333333333
"22882","8","10/2012",22303.7741935484
"22883","8","11/2012",20843.7666666667
"22884","8","12/2012",17278.1612903226
"22885","8","01/2013",19099.1935483871
"22886","8","02/2013",22000.2857142857
"22887","8","03/2013",20853.3548387097
"22888","8","04/2013",21683.5333333333
"22889","8","05/2013",20437.4193548387
"22890","8","06/2013",18420.8333333333
"22891","8","07/2013",17606.2903225806
"22892","8","08/2013",18436.2903225806
"22893","8","09/2013",21120.9333333333
"22894","8","10/2013",22773.6451612903
"22895","8","11/2013",20436.4
"22896","8","12/2013",16847.3870967742
"22897","8","01/2014",17239.064516129
"22898","8","02/2014",20823.0714285714
"22899","8","03/2014",19818.2580645161
"22900","8","04/2014",20085.8333333333
"22901","8","05/2014",18679.3870967742
"22902","8","06/2014",16929.3
"22903","8","07/2014",16672.935483871
"22904","8","08/2014",16338.4838709677
"22905","8","09/2014",20246.4333333333
"22906","8","10/2014",20817.2580645161
"22907","8","11/2014",17995.1
"22908","8","12/2014",16263.2258064516
"22909","8","01/2015",17429.5483870968
"22910","8","02/2015",20216.5357142857
"22911","8","03/2015",20308.3870967742
"22912","8","04/2015",20626.3666666667
"22913","8","05/2015",17750.0322580645
"22914","8","06/2015",17759.2333333333
"22915","8","07/2015",17189.7741935484
"22916","8","08/2015",17189.2580645161
"22917","8","09/2015",20339.6666666667
"22918","8","10/2015",20730.2258064516
"22919","8","11/2015",18770.5
"22920","8","12/2015",16165.7419354839
"22921","8","01/2016",17059.6774193548
"22922","8","02/2016",19418.6206896552
"22923","8","03/2016",18982.9677419355
"22924","8","04/2016",18678.9
"22925","8","05/2016",16563.8064516129
"22926","8","06/2016",16502.6666666667
"22927","8","07/2016",15213.3548387097
"22928","8","08/2016",16680.064516129
"22929","8","09/2016",19242.5666666667
"22930","8","10/2016",18714.935483871
"22931","8","11/2016",17773.3666666667
"22932","8","12/2016",14412.2580645161
"22933","8","01/2017",16472.064516129
"22934","8","02/2017",18840.8928571429
"22935","8","03/2017",18480.8387096774
"22936","8","04/2017",17760.2333333333
"22937","8","05/2017",16528.3548387097
"22938","8","06/2017",16114.7
"22939","8","07/2017",14641.6774193548
"22940","8","08/2017",16078.3548387097
"22941","8","09/2017",19155.7666666667
"22942","8","10/2017",19430.935483871
"22943","8","11/2017",18224.2
"22944","8","12/2017",14717.064516129
"22945","80","01/2001",10294.064516129
"22946","80","02/2001",10419.2142857143
"22947","80","03/2001",10974.9032258065
"22948","80","04/2001",11113.6
"22949","80","05/2001",11198.5806451613
"22950","80","06/2001",11166.0333333333
"22951","80","07/2001",10738.1612903226
"22952","80","08/2001",10541.5806451613
"22953","80","09/2001",10883.1666666667
"22954","80","10/2001",11138.6129032258
"22955","80","11/2001",10565.3
"22956","80","12/2001",9697.32258064516
"22957","80","01/2002",9841.22580645161
"22958","80","02/2002",10329.9285714286
"22959","80","03/2002",9994.61290322581
"22960","80","04/2002",10820.9666666667
"22961","80","05/2002",11033.9032258065
"22962","80","06/2002",11066.8333333333
"22963","80","07/2002",11031.5806451613
"22964","80","08/2002",10892.4193548387
"22965","80","09/2002",10939
"22966","80","10/2002",11054.6451612903
"22967","80","11/2002",10221.9
"22968","80","12/2002",9507.09677419355
"22969","80","01/2003",9427.22580645161
"22970","80","02/2003",9710.57142857143
"22971","80","03/2003",10008.1935483871
"22972","80","04/2003",10522.3
"22973","80","05/2003",10718.2258064516
"22974","80","06/2003",11179.8333333333
"22975","80","07/2003",10879.4193548387
"22976","80","08/2003",10831.3870967742
"22977","80","09/2003",11224.1333333333
"22978","80","10/2003",11299
"22979","80","11/2003",9963.26666666667
"22980","80","12/2003",9926.77419354839
"22981","80","01/2004",9333.83870967742
"22982","80","02/2004",9926.62068965517
"22983","80","03/2004",10718.5806451613
"22984","80","04/2004",10934.0333333333
"22985","80","05/2004",11230.7741935484
"22986","80","06/2004",11266.7333333333
"22987","80","07/2004",11161
"22988","80","08/2004",11173.5806451613
"22989","80","09/2004",11386
"22990","80","10/2004",11282.3225806452
"22991","80","11/2004",10691.9
"22992","80","12/2004",9930.51612903226
"22993","80","01/2005",9684.51612903226
"22994","80","02/2005",10370.75
"22995","80","03/2005",10256.4838709677
"22996","80","04/2005",11206.5333333333
"22997","80","05/2005",11041.8064516129
"22998","80","06/2005",11378.7333333333
"22999","80","07/2005",10680.3870967742
"23000","80","08/2005",11063.3870967742
"23001","80","09/2005",11642.6
"23002","80","10/2005",11162.2258064516
"23003","80","11/2005",10518.1666666667
"23004","80","12/2005",10291.6451612903
"23005","80","01/2006",9926.83870967742
"23006","80","02/2006",10422.2142857143
"23007","80","03/2006",11320.7741935484
"23008","80","04/2006",10894.9
"23009","80","05/2006",11526.9032258065
"23010","80","06/2006",11518.8333333333
"23011","80","07/2006",10691.7741935484
"23012","80","08/2006",11154.2903225806
"23013","80","09/2006",11947.3
"23014","80","10/2006",11989.6451612903
"23015","80","11/2006",11363.5333333333
"23016","80","12/2006",10728.5161290323
"23017","80","01/2007",9794.48387096774
"23018","80","02/2007",9472.5
"23019","80","03/2007",10570.4193548387
"23020","80","04/2007",10437.8666666667
"23021","80","05/2007",10956.6774193548
"23022","80","06/2007",11098
"23023","80","07/2007",10754.1290322581
"23024","80","08/2007",10776.935483871
"23025","80","09/2007",11262.7666666667
"23026","80","10/2007",11511.3548387097
"23027","80","11/2007",10801.2666666667
"23028","80","12/2007",10031.4516129032
"23029","80","01/2008",9679.58064516129
"23030","80","02/2008",10245.5517241379
"23031","80","03/2008",10545.5483870968
"23032","80","04/2008",11647.1333333333
"23033","80","05/2008",11692.5806451613
"23034","80","06/2008",11721.8
"23035","80","07/2008",11187.3225806452
"23036","80","08/2008",11029.2580645161
"23037","80","09/2008",11536.1
"23038","80","10/2008",11634.8064516129
"23039","80","11/2008",10307.3
"23040","80","12/2008",9381.93548387097
"23041","80","01/2009",9543.25806451613
"23042","80","02/2009",10259.9285714286
"23043","80","03/2009",9674.48387096774
"23044","80","04/2009",7876.9
"23045","80","05/2009",8350.64516129032
"23046","80","06/2009",8177.4
"23047","80","07/2009",8284.38709677419
"23048","80","08/2009",7797.77419354839
"23049","80","09/2009",8155.96666666667
"23050","80","10/2009",7969.51612903226
"23051","80","11/2009",7538.76666666667
"23052","80","12/2009",6808.93548387097
"23053","80","01/2010",6788.41935483871
"23054","80","02/2010",11714.6071428571
"23055","80","03/2010",13601.2258064516
"23056","80","04/2010",13755.7
"23057","80","05/2010",13404.4516129032
"23058","80","06/2010",13682.2666666667
"23059","80","07/2010",12655.3225806452
"23060","80","08/2010",12608.0967741935
"23061","80","09/2010",13772.4333333333
"23062","80","10/2010",13618.6451612903
"23063","80","11/2010",12985
"23064","80","12/2010",11775.7096774194
"23065","80","01/2011",11988.4516129032
"23066","80","02/2011",12604.3571428571
"23067","80","03/2011",13494.1935483871
"23068","80","04/2011",13414.7333333333
"23069","80","05/2011",13383.1935483871
"23070","80","06/2011",13659.9
"23071","80","07/2011",12467.4516129032
"23072","80","08/2011",12920.2903225806
"23073","80","09/2011",13886.7333333333
"23074","80","10/2011",13810.3548387097
"23075","80","11/2011",13215.6666666667
"23076","80","12/2011",12392.3225806452
"23077","80","01/2012",12116.3548387097
"23078","80","02/2012",13292.275862069
"23079","80","03/2012",13691.6129032258
"23080","80","04/2012",13026.2
"23081","80","05/2012",13525.8709677419
"23082","80","06/2012",13441.7333333333
"23083","80","07/2012",12286.8709677419
"23084","80","08/2012",13002.2903225806
"23085","80","09/2012",13058.6333333333
"23086","80","10/2012",13767.0967741935
"23087","80","11/2012",12815.6
"23088","80","12/2012",11825.1612903226
"23089","80","01/2013",12103.4838709677
"23090","80","02/2013",12513.7142857143
"23091","80","03/2013",12473.7096774194
"23092","80","04/2013",12858.3
"23093","80","05/2013",12868.5161290323
"23094","80","06/2013",12558.8333333333
"23095","80","07/2013",11650.064516129
"23096","80","08/2013",11744.3548387097
"23097","80","09/2013",12241.4333333333
"23098","80","10/2013",12856.6774193548
"23099","80","11/2013",11561.3
"23100","80","12/2013",10623.3870967742
"23101","80","01/2014",9980.83870967742
"23102","80","02/2014",11476.8928571429
"23103","80","03/2014",11817.7096774194
"23104","80","04/2014",12186.3666666667
"23105","80","05/2014",12342.5483870968
"23106","80","06/2014",11521.3333333333
"23107","80","07/2014",10929.8709677419
"23108","80","08/2014",10922.4193548387
"23109","80","09/2014",11973.8
"23110","80","10/2014",11988.1935483871
"23111","80","11/2014",10506.1666666667
"23112","80","12/2014",10542.6451612903
"23113","80","01/2015",10244.3225806452
"23114","80","02/2015",10904.5357142857
"23115","80","03/2015",11681.4838709677
"23116","80","04/2015",11640.8666666667
"23117","80","05/2015",11627.064516129
"23118","80","06/2015",11776.9333333333
"23119","80","07/2015",11082.8064516129
"23120","80","08/2015",10878.0967741935
"23121","80","09/2015",11703.4
"23122","80","10/2015",11938.0967741935
"23123","80","11/2015",10790
"23124","80","12/2015",10330.4516129032
"23125","80","01/2016",9971.22580645161
"23126","80","02/2016",10758.9310344828
"23127","80","03/2016",11125.1290322581
"23128","80","04/2016",10965.1333333333
"23129","80","05/2016",10836.6129032258
"23130","80","06/2016",10967.8333333333
"23131","80","07/2016",9205.77419354839
"23132","80","08/2016",9783.48387096774
"23133","80","09/2016",10557.5666666667
"23134","80","10/2016",10485.0322580645
"23135","80","11/2016",9787.2
"23136","80","12/2016",8834.45161290323
"23137","80","01/2017",8812.8064516129
"23138","80","02/2017",9747.67857142857
"23139","80","03/2017",9959.16129032258
"23140","80","04/2017",9516.66666666667
"23141","80","05/2017",10113.1935483871
"23142","80","06/2017",10112.9
"23143","80","07/2017",8931.09677419355
"23144","80","08/2017",9578.32258064516
"23145","80","09/2017",10190.0666666667
"23146","80","10/2017",10027.4193548387
"23147","80","11/2017",9536.36666666667
"23148","80","12/2017",8437.06451612903
"23149","81","01/2001",12993.7096774194
"23150","81","02/2001",13490.1785714286
"23151","81","03/2001",13929.935483871
"23152","81","04/2001",14032.6
"23153","81","05/2001",14018.8387096774
"23154","81","06/2001",14048.7333333333
"23155","81","07/2001",13987.7741935484
"23156","81","08/2001",13709.7741935484
"23157","81","09/2001",13847.7666666667
"23158","81","10/2001",14188.2580645161
"23159","81","11/2001",13250.1666666667
"23160","81","12/2001",12122.0322580645
"23161","81","01/2002",12273.3225806452
"23162","81","02/2002",12459.7857142857
"23163","81","03/2002",12318.5806451613
"23164","81","04/2002",12505.4333333333
"23165","81","05/2002",12522.4838709677
"23166","81","06/2002",13297.7666666667
"23167","81","07/2002",14297.7096774194
"23168","81","08/2002",14419.2258064516
"23169","81","09/2002",13644.9666666667
"23170","81","10/2002",13682.935483871
"23171","81","11/2002",12349.2
"23172","81","12/2002",11939.3225806452
"23173","81","01/2003",11964.1612903226
"23174","81","02/2003",12190.3214285714
"23175","81","03/2003",12774.3870967742
"23176","81","04/2003",13224.4
"23177","81","05/2003",13064.8709677419
"23178","81","06/2003",13654.8666666667
"23179","81","07/2003",13433.8387096774
"23180","81","08/2003",12998.6451612903
"23181","81","09/2003",13488.2666666667
"23182","81","10/2003",13631.4838709677
"23183","81","11/2003",12291.1333333333
"23184","81","12/2003",12121.1612903226
"23185","81","01/2004",11534.3870967742
"23186","81","02/2004",12116.3448275862
"23187","81","03/2004",13030.2580645161
"23188","81","04/2004",13028.2333333333
"23189","81","05/2004",13004.935483871
"23190","81","06/2004",13350.8333333333
"23191","81","07/2004",13030.9032258065
"23192","81","08/2004",12817.1290322581
"23193","81","09/2004",13881.5
"23194","81","10/2004",13101.8064516129
"23195","81","11/2004",12912.6333333333
"23196","81","12/2004",12239.7419354839
"23197","81","01/2005",11793.6774193548
"23198","81","02/2005",12791.8214285714
"23199","81","03/2005",12630.5483870968
"23200","81","04/2005",12921.9
"23201","81","05/2005",12754.6451612903
"23202","81","06/2005",13252.8
"23203","81","07/2005",12852.8387096774
"23204","81","08/2005",13177.4838709677
"23205","81","09/2005",14023.1
"23206","81","10/2005",13281.3870967742
"23207","81","11/2005",12363.1666666667
"23208","81","12/2005",11754.4193548387
"23209","81","01/2006",11321.5483870968
"23210","81","02/2006",12215.2857142857
"23211","81","03/2006",13162.0967741935
"23212","81","04/2006",12640.1666666667
"23213","81","05/2006",13428.8387096774
"23214","81","06/2006",13419.6666666667
"23215","81","07/2006",12662.0322580645
"23216","81","08/2006",12726.2580645161
"23217","81","09/2006",13007.2
"23218","81","10/2006",13071.8387096774
"23219","81","11/2006",12864.2333333333
"23220","81","12/2006",11854.6774193548
"23221","81","01/2007",11579.3870967742
"23222","81","02/2007",11433.1785714286
"23223","81","03/2007",12636.6129032258
"23224","81","04/2007",12646.1666666667
"23225","81","05/2007",13307.9677419355
"23226","81","06/2007",13085.1333333333
"23227","81","07/2007",13182.1290322581
"23228","81","08/2007",13363.3225806452
"23229","81","09/2007",13260.1
"23230","81","10/2007",13768.1612903226
"23231","81","11/2007",12863.0666666667
"23232","81","12/2007",12193.6451612903
"23233","81","01/2008",12162.935483871
"23234","81","02/2008",12959.1379310345
