"","Date","rides"
"3981",2011-11-25,649384
"3982",2011-11-26,586945
"3983",2011-11-27,395904
"3984",2011-11-28,1013549
"3985",2011-11-29,989417
"3986",2011-11-30,1041164
"3987",2011-12-01,1085669
"3988",2011-12-02,1092333
"3989",2011-12-03,661070
"3990",2011-12-04,452895
"3991",2011-12-05,1049283
"3992",2011-12-06,1031527
"3993",2011-12-07,1028942
"3994",2011-12-08,1019677
"3995",2011-12-09,1004760
"3996",2011-12-10,603153
"3997",2011-12-11,440890
"3998",2011-12-12,985918
"3999",2011-12-13,1000239
"4000",2011-12-14,937061
"4001",2011-12-15,992345
"4002",2011-12-16,1004040
"4003",2011-12-17,614187
"4004",2011-12-18,453395
"4005",2011-12-19,963046
"4006",2011-12-20,948965
"4007",2011-12-21,945323
"4008",2011-12-22,899002
"4009",2011-12-23,852834
"4010",2011-12-24,508724
"4011",2011-12-25,272126
"4012",2011-12-26,462626
"4013",2011-12-27,717626
"4014",2011-12-28,744927
"4015",2011-12-29,763789
"4016",2011-12-30,760236
"4017",2011-12-31,581043
"4018",2012-01-01,335174
"4019",2012-01-02,425369
"4020",2012-01-03,808010
"4021",2012-01-04,837018
"4022",2012-01-05,839580
"4023",2012-01-06,869009
"4024",2012-01-07,582663
"4025",2012-01-08,410571
"4026",2012-01-09,965000
"4027",2012-01-10,1017371
"4028",2012-01-11,1034802
"4029",2012-01-12,947729
"4030",2012-01-13,937213
"4031",2012-01-14,556795
"4032",2012-01-15,401617
"4033",2012-01-16,638014
"4034",2012-01-17,1013685
"4035",2012-01-18,1015408
"4036",2012-01-19,980138
"4037",2012-01-20,824855
"4038",2012-01-21,551433
"4039",2012-01-22,392166
"4040",2012-01-23,1007014
"4041",2012-01-24,1048510
"4042",2012-01-25,1050148
"4043",2012-01-26,1049633
"4044",2012-01-27,966073
"4045",2012-01-28,620351
"4046",2012-01-29,415110
"4047",2012-01-30,1021037
"4048",2012-01-31,1055598
"4049",2012-02-01,1109600
"4050",2012-02-02,1079180
"4051",2012-02-03,1012659
"4052",2012-02-04,660851
"4053",2012-02-05,461199
"4054",2012-02-06,1035638
"4055",2012-02-07,1037764
"4056",2012-02-08,1067571
"4057",2012-02-09,1063862
"4058",2012-02-10,980222
"4059",2012-02-11,590242
"4060",2012-02-12,428385
"4061",2012-02-13,881336
"4062",2012-02-14,1074638
"4063",2012-02-15,1049061
"4064",2012-02-16,1056342
"4065",2012-02-17,1055271
"4066",2012-02-18,665030
"4067",2012-02-19,474213
"4068",2012-02-20,759816
"4069",2012-02-21,1033053
"4070",2012-02-22,1050398
"4071",2012-02-23,1029649
"4072",2012-02-24,987829
"4073",2012-02-25,629297
"4074",2012-02-26,447817
"4075",2012-02-27,1022273
"4076",2012-02-28,1037546
"4077",2012-02-29,1053680
"4078",2012-03-01,1071330
"4079",2012-03-02,1028123
"4080",2012-03-03,623238
"4081",2012-03-04,440307
"4082",2012-03-05,911723
"4083",2012-03-06,1081828
"4084",2012-03-07,1059365
"4085",2012-03-08,1046948
"4086",2012-03-09,1036373
"4087",2012-03-10,679440
"4088",2012-03-11,480729
"4089",2012-03-12,1012951
"4090",2012-03-13,1069935
"4091",2012-03-14,1084528
"4092",2012-03-15,1058867
"4093",2012-03-16,1042297
"4094",2012-03-17,750934
"4095",2012-03-18,502753
"4096",2012-03-19,1012505
"4097",2012-03-20,1041025
"4098",2012-03-21,1048191
"4099",2012-03-22,1014183
"4100",2012-03-23,942937
"4101",2012-03-24,640177
"4102",2012-03-25,468860
"4103",2012-03-26,995273
"4104",2012-03-27,1021355
"4105",2012-03-28,1027753
"4106",2012-03-29,1011615
"4107",2012-03-30,999184
"4108",2012-03-31,644859
"4109",2012-04-01,477211
"4110",2012-04-02,932230
"4111",2012-04-03,972034
"4112",2012-04-04,952554
"4113",2012-04-05,932382
"4114",2012-04-06,859765
"4115",2012-04-07,635754
"4116",2012-04-08,428513
"4117",2012-04-09,1007819
"4118",2012-04-10,1035585
"4119",2012-04-11,1051921
"4120",2012-04-12,1048055
"4121",2012-04-13,956128
"4122",2012-04-14,643772
"4123",2012-04-15,442466
"4124",2012-04-16,993373
"4125",2012-04-17,1054378
"4126",2012-04-18,1027627
"4127",2012-04-19,987740
"4128",2012-04-20,992049
"4129",2012-04-21,655739
"4130",2012-04-22,447400
"4131",2012-04-23,1028767
"4132",2012-04-24,1001989
"4133",2012-04-25,976894
"4134",2012-04-26,1041559
"4135",2012-04-27,1024840
"4136",2012-04-28,591860
"4137",2012-04-29,444195
"4138",2012-04-30,975024
"4139",2012-05-01,1071337
"4140",2012-05-02,1058622
"4141",2012-05-03,1082550
"4142",2012-05-04,1052300
"4143",2012-05-05,666224
"4144",2012-05-06,434022
"4145",2012-05-07,998459
"4146",2012-05-08,1060669
"4147",2012-05-09,1038879
"4148",2012-05-10,1033379
"4149",2012-05-11,1040737
"4150",2012-05-12,610033
"4151",2012-05-13,455173
"4152",2012-05-14,981239
"4153",2012-05-15,1021995
"4154",2012-05-16,1011545
"4155",2012-05-17,1011928
"4156",2012-05-18,977290
"4157",2012-05-19,645855
"4158",2012-05-20,444156
"4159",2012-05-21,882206
"4160",2012-05-22,1011242
"4161",2012-05-23,1018087
"4162",2012-05-24,1014050
"4163",2012-05-25,1003575
"4164",2012-05-26,635282
"4165",2012-05-27,501416
"4166",2012-05-28,462222
"4167",2012-05-29,1009950
"4168",2012-05-30,998850
"4169",2012-05-31,906615
"4170",2012-06-01,1030276
"4171",2012-06-02,696683
"4172",2012-06-03,510492
"4173",2012-06-04,1029022
"4174",2012-06-05,1041720
"4175",2012-06-06,1026386
"4176",2012-06-07,1024529
"4177",2012-06-08,1017252
"4178",2012-06-09,700849
"4179",2012-06-10,505122
"4180",2012-06-11,977881
"4181",2012-06-12,998667
"4182",2012-06-13,979637
"4183",2012-06-14,953599
"4184",2012-06-15,991180
"4185",2012-06-16,670511
"4186",2012-06-17,494715
"4187",2012-06-18,896403
"4188",2012-06-19,930910
"4189",2012-06-20,942108
"4190",2012-06-21,926437
"4191",2012-06-22,954244
"4192",2012-06-23,671775
"4193",2012-06-24,510723
"4194",2012-06-25,928764
"4195",2012-06-26,949980
"4196",2012-06-27,953128
"4197",2012-06-28,877484
"4198",2012-06-29,920943
"4199",2012-06-30,680671
"4200",2012-07-01,472720
"4201",2012-07-02,926737
"4202",2012-07-03,971662
"4203",2012-07-04,506836
"4204",2012-07-05,829535
"4205",2012-07-06,849176
"4206",2012-07-07,625217
"4207",2012-07-08,488843
"4208",2012-07-09,930393
"4209",2012-07-10,956089
"4210",2012-07-11,977740
"4211",2012-07-12,967089
"4212",2012-07-13,914978
"4213",2012-07-14,660905
"4214",2012-07-15,517090
"4215",2012-07-16,922382
"4216",2012-07-17,912786
"4217",2012-07-18,942972
"4218",2012-07-19,924768
"4219",2012-07-20,947536
"4220",2012-07-21,679361
"4221",2012-07-22,479517
"4222",2012-07-23,910091
"4223",2012-07-24,899886
"4224",2012-07-25,924457
"4225",2012-07-26,941757
"4226",2012-07-27,943303
"4227",2012-07-28,684575
"4228",2012-07-29,487360
"4229",2012-07-30,904951
"4230",2012-07-31,924806
"4231",2012-08-01,990089
"4232",2012-08-02,950193
"4233",2012-08-03,991239
"4234",2012-08-04,634084
"4235",2012-08-05,515200
"4236",2012-08-06,926375
"4237",2012-08-07,932434
"4238",2012-08-08,930299
"4239",2012-08-09,904376
"4240",2012-08-10,933847
"4241",2012-08-11,631359
"4242",2012-08-12,482664
"4243",2012-08-13,856920
"4244",2012-08-14,947931
"4245",2012-08-15,966316
"4246",2012-08-16,889101
"4247",2012-08-17,980605
"4248",2012-08-18,707627
"4249",2012-08-19,522254
"4250",2012-08-20,926797
"4251",2012-08-21,984399
"4252",2012-08-22,987278
"4253",2012-08-23,991028
"4254",2012-08-24,989247
"4255",2012-08-25,679967
"4256",2012-08-26,424075
"4257",2012-08-27,995868
"4258",2012-08-28,1017313
"4259",2012-08-29,1014832
"4260",2012-08-30,1004412
"4261",2012-08-31,1046034
"4262",2012-09-01,666813
"4263",2012-09-02,520959
"4264",2012-09-03,507628
"4265",2012-09-04,1096533
"4266",2012-09-05,1077109
"4267",2012-09-06,1099527
"4268",2012-09-07,1051829
"4269",2012-09-08,693528
"4270",2012-09-09,487833
"4271",2012-09-10,975745
"4272",2012-09-11,1021476
"4273",2012-09-12,1019346
"4274",2012-09-13,986023
"4275",2012-09-14,1018371
"4276",2012-09-15,704252
"4277",2012-09-16,495160
"4278",2012-09-17,967701
"4279",2012-09-18,1004507
"4280",2012-09-19,1083849
"4281",2012-09-20,1082276
"4282",2012-09-21,1040059
"4283",2012-09-22,669036
"4284",2012-09-23,492357
"4285",2012-09-24,1062378
"4286",2012-09-25,1087068
"4287",2012-09-26,1083633
"4288",2012-09-27,1077509
"4289",2012-09-28,1075772
"4290",2012-09-29,710551
"4291",2012-09-30,492487
"4292",2012-10-01,1111341
"4293",2012-10-02,1102819
"4294",2012-10-03,1110777
"4295",2012-10-04,1093619
"4296",2012-10-05,1065296
"4297",2012-10-06,666670
"4298",2012-10-07,447850
"4299",2012-10-08,971350
"4300",2012-10-09,1082234
"4301",2012-10-10,1075284
"4302",2012-10-11,1077042
"4303",2012-10-12,1061411
"4304",2012-10-13,601880
"4305",2012-10-14,441509
"4306",2012-10-15,1066014
"4307",2012-10-16,1076029
"4308",2012-10-17,1051795
"4309",2012-10-18,1054899
"4310",2012-10-19,1046722
"4311",2012-10-20,690294
"4312",2012-10-21,488936
"4313",2012-10-22,997424
"4314",2012-10-23,1037179
"4315",2012-10-24,1073784
"4316",2012-10-25,1021675
"4317",2012-10-26,1033937
"4318",2012-10-27,662232
"4319",2012-10-28,452281
"4320",2012-10-29,1030080
"4321",2012-10-30,1007988
"4322",2012-10-31,1036673
"4323",2012-11-01,1086977
"4324",2012-11-02,1083495
"4325",2012-11-03,672736
"4326",2012-11-04,484209
"4327",2012-11-05,1063190
"4328",2012-11-06,1045239
"4329",2012-11-07,1045951
"4330",2012-11-08,1057045
"4331",2012-11-09,1059998
"4332",2012-11-10,648888
"4333",2012-11-11,476654
"4334",2012-11-12,820495
"4335",2012-11-13,999142
"4336",2012-11-14,1054550
"4337",2012-11-15,1052596
"4338",2012-11-16,1052848
"4339",2012-11-17,674429
"4340",2012-11-18,470650
"4341",2012-11-19,1041197
"4342",2012-11-20,1043280
"4343",2012-11-21,985665
"4344",2012-11-22,361057
"4345",2012-11-23,586559
"4346",2012-11-24,473953
"4347",2012-11-25,415974
"4348",2012-11-26,1000439
"4349",2012-11-27,1010373
"4350",2012-11-28,1024393
"4351",2012-11-29,1022103
"4352",2012-11-30,1070643
"4353",2012-12-01,683918
"4354",2012-12-02,482711
"4355",2012-12-03,1063531
"4356",2012-12-04,1062581
"4357",2012-12-05,1045953
"4358",2012-12-06,1023783
"4359",2012-12-07,1033706
"4360",2012-12-08,639120
"4361",2012-12-09,417230
"4362",2012-12-10,964889
"4363",2012-12-11,986427
"4364",2012-12-12,991608
"4365",2012-12-13,992806
"4366",2012-12-14,1016645
"4367",2012-12-15,594868
"4368",2012-12-16,447276
"4369",2012-12-17,948810
"4370",2012-12-18,942526
"4371",2012-12-19,958872
"4372",2012-12-20,871037
"4373",2012-12-21,865720
"4374",2012-12-22,575733
"4375",2012-12-23,484454
"4376",2012-12-24,543423
"4377",2012-12-25,240477
"4378",2012-12-26,613784
"4379",2012-12-27,701441
"4380",2012-12-28,746308
"4381",2012-12-29,544950
"4382",2012-12-30,403099
"4383",2012-12-31,668428
"4384",2013-01-01,332743
"4385",2013-01-02,740543
"4386",2013-01-03,847547
"4387",2013-01-04,869210
"4388",2013-01-05,545501
"4389",2013-01-06,396300
"4390",2013-01-07,936279
"4391",2013-01-08,964808
"4392",2013-01-09,978221
"4393",2013-01-10,957095
"4394",2013-01-11,982311
"4395",2013-01-12,592742
"4396",2013-01-13,376235
"4397",2013-01-14,952085
"4398",2013-01-15,986127
"4399",2013-01-16,988477
"4400",2013-01-17,992376
"4401",2013-01-18,986783
"4402",2013-01-19,590341
"4403",2013-01-20,370779
"4404",2013-01-21,545374
"4405",2013-01-22,860413
"4406",2013-01-23,944054
"4407",2013-01-24,947809
"4408",2013-01-25,915984
"4409",2013-01-26,558950
"4410",2013-01-27,357496
"4411",2013-01-28,990552
"4412",2013-01-29,1000548
"4413",2013-01-30,989923
"4414",2013-01-31,947842
"4415",2013-02-01,874004
"4416",2013-02-02,547877
"4417",2013-02-03,394287
"4418",2013-02-04,973138
"4419",2013-02-05,1012584
"4420",2013-02-06,1026678
"4421",2013-02-07,963866
"4422",2013-02-08,986241
"4423",2013-02-09,608008
"4424",2013-02-10,390674
"4425",2013-02-11,982733
"4426",2013-02-12,891240
"4427",2013-02-13,1059182
"4428",2013-02-14,1048417
"4429",2013-02-15,1007516
"4430",2013-02-16,595066
"4431",2013-02-17,441046
"4432",2013-02-18,823069
"4433",2013-02-19,950599
"4434",2013-02-20,982219
"4435",2013-02-21,1003869
"4436",2013-02-22,931639
"4437",2013-02-23,594199
"4438",2013-02-24,424560
"4439",2013-02-25,1026542
"4440",2013-02-26,909280
"4441",2013-02-27,990548
"4442",2013-02-28,999889
"4443",2013-03-01,1019729
"4444",2013-03-02,636214
"4445",2013-03-03,446355
"4446",2013-03-04,1035017
"4447",2013-03-05,905591
"4448",2013-03-06,991192
"4449",2013-03-07,1029315
"4450",2013-03-08,1040027
"4451",2013-03-09,613060
"4452",2013-03-10,414236
"4453",2013-03-11,1003821
"4454",2013-03-12,1011223
"4455",2013-03-13,1023476
"4456",2013-03-14,1020820
"4457",2013-03-15,995599
"4458",2013-03-16,621717
"4459",2013-03-17,430543
"4460",2013-03-18,964570
"4461",2013-03-19,979924
"4462",2013-03-20,972629
"4463",2013-03-21,989063
"4464",2013-03-22,994612
"4465",2013-03-23,604898
"4466",2013-03-24,397983
"4467",2013-03-25,824518
"4468",2013-03-26,865960
"4469",2013-03-27,871781
"4470",2013-03-28,885579
"4471",2013-03-29,822208
"4472",2013-03-30,590311
"4473",2013-03-31,399891
"4474",2013-04-01,971500
"4475",2013-04-02,988414
"4476",2013-04-03,1029595
"4477",2013-04-04,1010168
"4478",2013-04-05,992330
"4479",2013-04-06,609422
"4480",2013-04-07,438361
"4481",2013-04-08,970658
"4482",2013-04-09,992991
"4483",2013-04-10,954763
"4484",2013-04-11,977470
"4485",2013-04-12,990263
"4486",2013-04-13,595558
"4487",2013-04-14,446801
"4488",2013-04-15,987565
"4489",2013-04-16,1004789
"4490",2013-04-17,907566
"4491",2013-04-18,803935
"4492",2013-04-19,953470
"4493",2013-04-20,613667
"4494",2013-04-21,439832
"4495",2013-04-22,993807
"4496",2013-04-23,916484
"4497",2013-04-24,948016
"4498",2013-04-25,1003076
"4499",2013-04-26,993524
"4500",2013-04-27,649082
"4501",2013-04-28,452716
"4502",2013-04-29,1004130
"4503",2013-04-30,1025164
"4504",2013-05-01,1070911
"4505",2013-05-02,1022691
"4506",2013-05-03,1017792
"4507",2013-05-04,650570
"4508",2013-05-05,467120
"4509",2013-05-06,1009146
"4510",2013-05-07,1015967
"4511",2013-05-08,1020790
"4512",2013-05-09,998048
"4513",2013-05-10,968685
"4514",2013-05-11,601352
"4515",2013-05-12,414622
"4516",2013-05-13,957549
"4517",2013-05-14,1003289
"4518",2013-05-15,991341
"4519",2013-05-16,980444
"4520",2013-05-17,963716
"4521",2013-05-18,624024
"4522",2013-05-19,479251
"4523",2013-05-20,997085
"4524",2013-05-21,1003271
"4525",2013-05-22,971484
"4526",2013-05-23,976979
"4527",2013-05-24,1001789
"4528",2013-05-25,595208
"4529",2013-05-26,455741
"4530",2013-05-27,411191
"4531",2013-05-28,975535
"4532",2013-05-29,1004780
"4533",2013-05-30,985018
"4534",2013-05-31,1033730
"4535",2013-06-01,625842
"4536",2013-06-02,435614
"4537",2013-06-03,1043642
"4538",2013-06-04,1034726
"4539",2013-06-05,1012251
"4540",2013-06-06,1005231
"4541",2013-06-07,1017552
"4542",2013-06-08,653283
"4543",2013-06-09,469180
"4544",2013-06-10,983011
"4545",2013-06-11,1017296
"4546",2013-06-12,956255
"4547",2013-06-13,1015363
"4548",2013-06-14,1016063
"4549",2013-06-15,616324
"4550",2013-06-16,474298
"4551",2013-06-17,958832
"4552",2013-06-18,964913
"4553",2013-06-19,979138
"4554",2013-06-20,965558
"4555",2013-06-21,907623
"4556",2013-06-22,628151
"4557",2013-06-23,473090
"4558",2013-06-24,907821
"4559",2013-06-25,879644
"4560",2013-06-26,853548
"4561",2013-06-27,903003
"4562",2013-06-28,888933
"4563",2013-06-29,613259
"4564",2013-06-30,479956
"4565",2013-07-01,937431
"4566",2013-07-02,900992
"4567",2013-07-03,933590
"4568",2013-07-04,518724
"4569",2013-07-05,798872
"4570",2013-07-06,611070
"4571",2013-07-07,461317
"4572",2013-07-08,853464
"4573",2013-07-09,915752
"4574",2013-07-10,953347
"4575",2013-07-11,949208
"4576",2013-07-12,920509
"4577",2013-07-13,655914
"4578",2013-07-14,481005
"4579",2013-07-15,895988
"4580",2013-07-16,913175
"4581",2013-07-17,911554
"4582",2013-07-18,891280
"4583",2013-07-19,891178
"4584",2013-07-20,638625
"4585",2013-07-21,463832
"4586",2013-07-22,892582
"4587",2013-07-23,909693
"4588",2013-07-24,916072
"4589",2013-07-25,908951
"4590",2013-07-26,878875
"4591",2013-07-27,609289
"4592",2013-07-28,450534
"4593",2013-07-29,885924
"4594",2013-07-30,885461
"4595",2013-07-31,888102
"4596",2013-08-01,939734
"4597",2013-08-02,905924
"4598",2013-08-03,660481
"4599",2013-08-04,470347
"4600",2013-08-05,875225
"4601",2013-08-06,905544
"4602",2013-08-07,887112
"4603",2013-08-08,902738
"4604",2013-08-09,895589
"4605",2013-08-10,632737
"4606",2013-08-11,453698
"4607",2013-08-12,841615
"4608",2013-08-13,872394
"4609",2013-08-14,869894
"4610",2013-08-15,868249
"4611",2013-08-16,880222
"4612",2013-08-17,626761
"4613",2013-08-18,466225
"4614",2013-08-19,847843
"4615",2013-08-20,882388
"4616",2013-08-21,880778
"4617",2013-08-22,839833
"4618",2013-08-23,918310
"4619",2013-08-24,623012
"4620",2013-08-25,455384
"4621",2013-08-26,1001984
"4622",2013-08-27,1013233
"4623",2013-08-28,1000552
"4624",2013-08-29,1029901
"4625",2013-08-30,1004986
"4626",2013-08-31,587663
"4627",2013-09-01,485646
"4628",2013-09-02,448367
"4629",2013-09-03,1079952
"4630",2013-09-04,1065350
"4631",2013-09-05,1050434
"4632",2013-09-06,1054637
"4633",2013-09-07,627435
"4634",2013-09-08,453718
"4635",2013-09-09,1038800
"4636",2013-09-10,1023651
"4637",2013-09-11,1037539
"4638",2013-09-12,1038861
"4639",2013-09-13,1025258
"4640",2013-09-14,625330
"4641",2013-09-15,403205
"4642",2013-09-16,1023429
"4643",2013-09-17,1037601
"4644",2013-09-18,1010288
"4645",2013-09-19,993289
"4646",2013-09-20,1021989
"4647",2013-09-21,623015
"4648",2013-09-22,438966
"4649",2013-09-23,1011613
"4650",2013-09-24,1029938
"4651",2013-09-25,1044289
"4652",2013-09-26,1037658
"4653",2013-09-27,1020963
"4654",2013-09-28,628730
"4655",2013-09-29,434155
"4656",2013-09-30,994889
"4657",2013-10-01,1089080
"4658",2013-10-02,1053128
"4659",2013-10-03,1065807
"4660",2013-10-04,1042264
"4661",2013-10-05,600537
"4662",2013-10-06,465170
"4663",2013-10-07,1023518
"4664",2013-10-08,1052275
"4665",2013-10-09,1047568
"4666",2013-10-10,1033883
"4667",2013-10-11,1022835
"4668",2013-10-12,591507
"4669",2013-10-13,429058
"4670",2013-10-14,829021
"4671",2013-10-15,998131
"4672",2013-10-16,1008797
"4673",2013-10-17,1019384
"4674",2013-10-18,1014980
"4675",2013-10-19,594954
"4676",2013-10-20,414250
"4677",2013-10-21,969589
"4678",2013-10-22,946151
"4679",2013-10-23,989423
"4680",2013-10-24,1004020
"4681",2013-10-25,983949
"4682",2013-10-26,576135
"4683",2013-10-27,411995
"4684",2013-10-28,979507
"4685",2013-10-29,973218
"4686",2013-10-30,965874
"4687",2013-10-31,953607
"4688",2013-11-01,928905
"4689",2013-11-02,587314
"4690",2013-11-03,422483
"4691",2013-11-04,967356
"4692",2013-11-05,968197
"4693",2013-11-06,955085
"4694",2013-11-07,962615
"4695",2013-11-08,964176
"4696",2013-11-09,583947
"4697",2013-11-10,421923
"4698",2013-11-11,718287
"4699",2013-11-12,874890
"4700",2013-11-13,956556
"4701",2013-11-14,957683
"4702",2013-11-15,963466
"4703",2013-11-16,543813
"4704",2013-11-17,337745
"4705",2013-11-18,936068
"4706",2013-11-19,959303
"4707",2013-11-20,963284
"4708",2013-11-21,957342
"4709",2013-11-22,944949
"4710",2013-11-23,526022
"4711",2013-11-24,355541
"4712",2013-11-25,886270
"4713",2013-11-26,910193
"4714",2013-11-27,784010
"4715",2013-11-28,315552
"4716",2013-11-29,625265
"4717",2013-11-30,593413
"4718",2013-12-01,392645
"4719",2013-12-02,964662
"4720",2013-12-03,1009181
"4721",2013-12-04,1021185
"4722",2013-12-05,955314
"4723",2013-12-06,932240
"4724",2013-12-07,523269
"4725",2013-12-08,356418
"4726",2013-12-09,902214
"4727",2013-12-10,883214
"4728",2013-12-11,886184
"4729",2013-12-12,863749
"4730",2013-12-13,928567
"4731",2013-12-14,508081
"4732",2013-12-15,356685
"4733",2013-12-16,854320
"4734",2013-12-17,882364
"4735",2013-12-18,898811
"4736",2013-12-19,885994
"4737",2013-12-20,883897
"4738",2013-12-21,513318
"4739",2013-12-22,374193
"4740",2013-12-23,690512
"4741",2013-12-24,473618
"4742",2013-12-25,217547
"4743",2013-12-26,557184
"4744",2013-12-27,659327
"4745",2013-12-28,505393
"4746",2013-12-29,335268
"4747",2013-12-30,604042
"4748",2013-12-31,595424
"4749",2014-01-01,278490
"4750",2014-01-02,593612
"4751",2014-01-03,682594
"4752",2014-01-04,462445
"4753",2014-01-05,263252
"4754",2014-01-06,305696
"4755",2014-01-07,482771
"4756",2014-01-08,796796
"4757",2014-01-09,848811
"4758",2014-01-10,863279
"4759",2014-01-11,521830
"4760",2014-01-12,380660
"4761",2014-01-13,937707
"4762",2014-01-14,911946
"4763",2014-01-15,929590
"4764",2014-01-16,916175
"4765",2014-01-17,901413
"4766",2014-01-18,476721
"4767",2014-01-19,367818
"4768",2014-01-20,593972
"4769",2014-01-21,848575
"4770",2014-01-22,865290
"4771",2014-01-23,817738
"4772",2014-01-24,757689
"4773",2014-01-25,486559
"4774",2014-01-26,334253
"4775",2014-01-27,497849
"4776",2014-01-28,514885
"4777",2014-01-29,882146
"4778",2014-01-30,894132
"4779",2014-01-31,922803
"4780",2014-02-01,492515
"4781",2014-02-02,373921
"4782",2014-02-03,924795
"4783",2014-02-04,936071
"4784",2014-02-05,818601
"4785",2014-02-06,879276
"4786",2014-02-07,865328
"4787",2014-02-08,508583
"4788",2014-02-09,379924
"4789",2014-02-10,876396
"4790",2014-02-11,914754
"4791",2014-02-12,834842
"4792",2014-02-13,967286
"4793",2014-02-14,953596
"4794",2014-02-15,561096
"4795",2014-02-16,395859
"4796",2014-02-17,687589
"4797",2014-02-18,940059
"4798",2014-02-19,966677
"4799",2014-02-20,886152
"4800",2014-02-21,916829
"4801",2014-02-22,564719
"4802",2014-02-23,387742
"4803",2014-02-24,914372
"4804",2014-02-25,923218
"4805",2014-02-26,876482
"4806",2014-02-27,870611
"4807",2014-02-28,927468
"4808",2014-03-01,554519
"4809",2014-03-02,366831
"4810",2014-03-03,886772
"4811",2014-03-04,937989
"4812",2014-03-05,905810
"4813",2014-03-06,952117
"4814",2014-03-07,949881
"4815",2014-03-08,548012
"4816",2014-03-09,399026
"4817",2014-03-10,942107
"4818",2014-03-11,946772
"4819",2014-03-12,858869
"4820",2014-03-13,932411
"4821",2014-03-14,949197
"4822",2014-03-15,588813
"4823",2014-03-16,368923
"4824",2014-03-17,924519
"4825",2014-03-18,953170
"4826",2014-03-19,913520
"4827",2014-03-20,949030
"4828",2014-03-21,952403
"4829",2014-03-22,590581
"4830",2014-03-23,412042
"4831",2014-03-24,910716
"4832",2014-03-25,917649
"4833",2014-03-26,950975
"4834",2014-03-27,917180
"4835",2014-03-28,935274
"4836",2014-03-29,565253
"4837",2014-03-30,423380
"4838",2014-03-31,925354
"4839",2014-04-01,945021
"4840",2014-04-02,915357
"4841",2014-04-03,882723
"4842",2014-04-04,905152
"4843",2014-04-05,574099
"4844",2014-04-06,417016
"4845",2014-04-07,875134
"4846",2014-04-08,879046
"4847",2014-04-09,950742
"4848",2014-04-10,917534
"4849",2014-04-11,922424
"4850",2014-04-12,554362
"4851",2014-04-13,375788
"4852",2014-04-14,762953
"4853",2014-04-15,816938
"4854",2014-04-16,840324
"4855",2014-04-17,835645
"4856",2014-04-18,786646
"4857",2014-04-19,548691
"4858",2014-04-20,395891
"4859",2014-04-21,870503
"4860",2014-04-22,934131
"4861",2014-04-23,906517
"4862",2014-04-24,890285
"4863",2014-04-25,930452
"4864",2014-04-26,576035
"4865",2014-04-27,394150
"4866",2014-04-28,875634
"4867",2014-04-29,913381
"4868",2014-04-30,914933
"4869",2014-05-01,973864
"4870",2014-05-02,970227
"4871",2014-05-03,623272
"4872",2014-05-04,423721
"4873",2014-05-05,954850
"4874",2014-05-06,969138
"4875",2014-05-07,960450
"4876",2014-05-08,962915
"4877",2014-05-09,916454
"4878",2014-05-10,603973
"4879",2014-05-11,398628
"4880",2014-05-12,874661
"4881",2014-05-13,898741
"4882",2014-05-14,909633
"4883",2014-05-15,884826
"4884",2014-05-16,894993
"4885",2014-05-17,574875
"4886",2014-05-18,432080
"4887",2014-05-19,863227
"4888",2014-05-20,908939
"4889",2014-05-21,914173
"4890",2014-05-22,899912
"4891",2014-05-23,899425
"4892",2014-05-24,571416
"4893",2014-05-25,447050
"4894",2014-05-26,409964
"4895",2014-05-27,873033
"4896",2014-05-28,896693
"4897",2014-05-29,891078
"4898",2014-05-30,925772
"4899",2014-05-31,594999
"4900",2014-06-01,441800
"4901",2014-06-02,853387
"4902",2014-06-03,922413
"4903",2014-06-04,867438
"4904",2014-06-05,900387
"4905",2014-06-06,896501
"4906",2014-06-07,576714
"4907",2014-06-08,424589
"4908",2014-06-09,870589
"4909",2014-06-10,853728
"4910",2014-06-11,862701
"4911",2014-06-12,872755
"4912",2014-06-13,876084
"4913",2014-06-14,574715
"4914",2014-06-15,402447
"4915",2014-06-16,781967
"4916",2014-06-17,795438
"4917",2014-06-18,758416
"4918",2014-06-19,795476
"4919",2014-06-20,805404
"4920",2014-06-21,533386
"4921",2014-06-22,445641
"4922",2014-06-23,812675
"4923",2014-06-24,849288
"4924",2014-06-25,865053
"4925",2014-06-26,869705
"4926",2014-06-27,863196
"4927",2014-06-28,566929
"4928",2014-06-29,423964
"4929",2014-06-30,757255
"4930",2014-07-01,842479
"4931",2014-07-02,815383
"4932",2014-07-03,847139
"4933",2014-07-04,470177
"4934",2014-07-05,507179
"4935",2014-07-06,406969
"4936",2014-07-07,811778
"4937",2014-07-08,829628
"4938",2014-07-09,848340
"4939",2014-07-10,847361
"4940",2014-07-11,833057
"4941",2014-07-12,492240
"4942",2014-07-13,433258
"4943",2014-07-14,795641
"4944",2014-07-15,825147
"4945",2014-07-16,839115
"4946",2014-07-17,833445
"4947",2014-07-18,834675
"4948",2014-07-19,570896
"4949",2014-07-20,417644
"4950",2014-07-21,813324
"4951",2014-07-22,819145
"4952",2014-07-23,831501
"4953",2014-07-24,826950
"4954",2014-07-25,807813
"4955",2014-07-26,558644
"4956",2014-07-27,419876
"4957",2014-07-28,802589
"4958",2014-07-29,790345
"4959",2014-07-30,805903
"4960",2014-07-31,813213
"4961",2014-08-01,832366
"4962",2014-08-02,582015
